Time,Area,Industry,Direction,Trade value
201912,MK07 Päijät-Häme,I Accommodation and food service activities (55-56),Exports by countries of destination,71822533.28226377
201912,MK07 Päijät-Häme,J Information and communication (58-63),Imports by countries of origin,26160195.92139931
201912,MK07 Päijät-Häme,J Information and communication (58-63),Exports by countries of destination,40777232.26203327
201912,MK07 Päijät-Häme,K Financial and insurance activities (64-66),Imports by countries of origin,9577004.770361086
201912,MK07 Päijät-Häme,K Financial and insurance activities (64-66),Exports by countries of destination,14928166.02249382
201912,MK07 Päijät-Häme,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,54523950.462527715
201912,MK07 Päijät-Häme,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,84989263.78587927
201912,MK07 Päijät-Häme,N Administrative and support service activities (77-82),Imports by countries of origin,75373005.0953492
201912,MK07 Päijät-Häme,N Administrative and support service activities (77-82),Exports by countries of destination,117487749.10918441
201912,MK07 Päijät-Häme,O Public administration and defence; compulsory social security (84),Imports by countries of origin,45992223.498961195
201912,MK07 Päijät-Häme,O Public administration and defence; compulsory social security (84),Exports by countries of destination,71690425.6183479
201912,MK07 Päijät-Häme,P Education (85),Imports by countries of origin,67914806.69011225
201912,MK07 Päijät-Häme,P Education (85),Exports by countries of destination,105862274.68458745
201912,MK07 Päijät-Häme,Q Human health and social work activities (86-88),Imports by countries of origin,228562705.29382408
201912,MK07 Päijät-Häme,Q Human health and social work activities (86-88),Exports by countries of destination,356272351.6371276
201912,MK07 Päijät-Häme,"R, S Other service activities (90-96)",Imports by countries of origin,56176619.42732453
201912,MK07 Päijät-Häme,"R, S Other service activities (90-96)",Exports by countries of destination,87565363.23223881
201912,MK07 Päijät-Häme,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Imports by countries of origin,3051081.165778753
201912,MK07 Päijät-Häme,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Exports by countries of destination,4755875.9009714825
201912,MK08 Kymenlaakso,"A Agriculture, forestry and fishing (01-03)",Imports by countries of origin,35051510.94177682
201912,MK08 Kymenlaakso,"A Agriculture, forestry and fishing (01-03)",Exports by countries of destination,156096062.06071278
201912,MK08 Kymenlaakso,B Mining and quarrying (05-09),Imports by countries of origin,1920828.5765374196
201912,MK08 Kymenlaakso,B Mining and quarrying (05-09),Exports by countries of destination,8554089.927513309
201912,MK08 Kymenlaakso,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Imports by countries of origin,13344703.794891544
201912,MK08 Kymenlaakso,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Exports by countries of destination,59428414.23325034
201912,MK08 Kymenlaakso,F Construction (41-43),Imports by countries of origin,76385431.13764217
201912,MK08 Kymenlaakso,F Construction (41-43),Exports by countries of destination,340169786.6662998
201912,MK08 Kymenlaakso,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Imports by countries of origin,104909013.38321665
201912,MK08 Kymenlaakso,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,467194806.2665915
201912,MK08 Kymenlaakso,H Transportation and storage (49-53),Imports by countries of origin,81006973.57743147
201912,MK08 Kymenlaakso,H Transportation and storage (49-53),Exports by countries of destination,360751055.6648281
201912,MK08 Kymenlaakso,I Accommodation and food service activities (55-56),Imports by countries of origin,33823913.73120779
201912,MK08 Kymenlaakso,I Accommodation and food service activities (55-56),Exports by countries of destination,150629162.48297867
201912,MK08 Kymenlaakso,J Information and communication (58-63),Imports by countries of origin,11077259.53536993
201912,MK08 Kymenlaakso,J Information and communication (58-63),Exports by countries of destination,49330729.130847424
201912,MK08 Kymenlaakso,K Financial and insurance activities (64-66),Imports by countries of origin,6065774.452223429
201912,MK08 Kymenlaakso,K Financial and insurance activities (64-66),Exports by countries of destination,27012915.560568336
201912,MK08 Kymenlaakso,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,43168094.85165674
201912,MK08 Kymenlaakso,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,192241915.739378
201912,MK08 Kymenlaakso,N Administrative and support service activities (77-82),Imports by countries of origin,58216992.42122058
201912,MK08 Kymenlaakso,N Administrative and support service activities (77-82),Exports by countries of destination,259259672.91583565
201912,MK08 Kymenlaakso,O Public administration and defence; compulsory social security (84),Imports by countries of origin,151485495.78421798
201912,MK08 Kymenlaakso,O Public administration and defence; compulsory social security (84),Exports by countries of destination,674615407.892384
201912,MK08 Kymenlaakso,P Education (85),Imports by countries of origin,47905175.85244075
201912,MK08 Kymenlaakso,P Education (85),Exports by countries of destination,213337716.4628695
201912,MK08 Kymenlaakso,Q Human health and social work activities (86-88),Imports by countries of origin,184572851.18908432
201912,MK08 Kymenlaakso,Q Human health and social work activities (86-88),Exports by countries of destination,821964430.6287222
201912,MK08 Kymenlaakso,"R, S Other service activities (90-96)",Imports by countries of origin,49753792.82835646
201912,MK08 Kymenlaakso,"R, S Other service activities (90-96)",Exports by countries of destination,221570224.06228077
201912,MK08 Kymenlaakso,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Imports by countries of origin,1603097.5338019063
201912,MK08 Kymenlaakso,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Exports by countries of destination,7139127.683864489
201912,MK09 South Karelia,"A Agriculture, forestry and fishing (01-03)",Imports by countries of origin,21221932.11488251
201912,MK09 South Karelia,"A Agriculture, forestry and fishing (01-03)",Exports by countries of destination,87979112.2715405
201912,MK09 South Karelia,B Mining and quarrying (05-09),Imports by countries of origin,970749.6121391002
201912,MK09 South Karelia,B Mining and quarrying (05-09),Exports by countries of destination,4024406.8566239076
201912,MK09 South Karelia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Imports by countries of origin,4623074.885533734
201912,MK09 South Karelia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Exports by countries of destination,19165739.584515836
201912,MK09 South Karelia,F Construction (41-43),Imports by countries of origin,37628561.69826314
201912,MK09 South Karelia,F Construction (41-43),Exports by countries of destination,155995572.7097287
201912,MK09 South Karelia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Imports by countries of origin,56168918.151890114
201912,MK09 South Karelia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,232857759.11000115
201912,MK09 South Karelia,H Transportation and storage (49-53),Imports by countries of origin,30593029.855829265
201912,MK09 South Karelia,H Transportation and storage (49-53),Exports by countries of destination,126828584.40231581
201912,MK09 South Karelia,I Accommodation and food service activities (55-56),Imports by countries of origin,20702917.47076853
201912,MK09 South Karelia,I Accommodation and food service activities (55-56),Exports by countries of destination,85827449.19968213
201912,MK09 South Karelia,J Information and communication (58-63),Imports by countries of origin,9630605.063003747
201912,MK09 South Karelia,J Information and communication (58-63),Exports by countries of destination,39925303.66670451
201912,MK09 South Karelia,K Financial and insurance activities (64-66),Imports by countries of origin,4305899.269686306
201912,MK09 South Karelia,K Financial and insurance activities (64-66),Exports by countries of destination,17850834.373935748
201912,MK09 South Karelia,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,19645665.417943772
201912,MK09 South Karelia,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,81444431.83108185
201912,MK09 South Karelia,N Administrative and support service activities (77-82),Imports by countries of origin,31640670.52635562
201912,MK09 South Karelia,N Administrative and support service activities (77-82),Exports by countries of destination,131171756.15847428
201912,MK09 South Karelia,O Public administration and defence; compulsory social security (84),Imports by countries of origin,41482725.99992432
201912,MK09 South Karelia,O Public administration and defence; compulsory social security (84),Exports by countries of destination,171973663.29889885
201912,MK09 South Karelia,P Education (85),Imports by countries of origin,33803231.543497175
201912,MK09 South Karelia,P Education (85),Exports by countries of destination,140137018.95788398
201912,MK09 South Karelia,Q Human health and social work activities (86-88),Imports by countries of origin,84935785.37102206
201912,MK09 South Karelia,Q Human health and social work activities (86-88),Exports by countries of destination,352115677.148371
201912,MK09 South Karelia,"R, S Other service activities (90-96)",Imports by countries of origin,22250350.02081205
201912,MK09 South Karelia,"R, S Other service activities (90-96)",Exports by countries of destination,92242592.8028153
201912,MK09 South Karelia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Imports by countries of origin,1854996.783592538
201912,MK09 South Karelia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Exports by countries of destination,7690203.201271427
201912,MK10 South Savo,"A Agriculture, forestry and fishing (01-03)",Imports by countries of origin,22137750.321035646
201912,MK10 South Savo,"A Agriculture, forestry and fishing (01-03)",Exports by countries of destination,28550064.20712873
201912,MK10 South Savo,B Mining and quarrying (05-09),Imports by countries of origin,442855.65543331136
201912,MK10 South Savo,B Mining and quarrying (05-09),Exports by countries of destination,571131.0866622705
201912,MK10 South Savo,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Imports by countries of origin,2269635.234095721
201912,MK10 South Savo,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Exports by countries of destination,2927046.8191441367
201912,MK10 South Savo,F Construction (41-43),Imports by countries of origin,21257071.460798945
201912,MK10 South Savo,F Construction (41-43),Exports by countries of destination,27414292.159788985
201912,MK10 South Savo,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Imports by countries of origin,29319057.36993718
201912,MK10 South Savo,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,37811473.98743623
201912,MK10 South Savo,H Transportation and storage (49-53),Imports by countries of origin,14266997.53583452
201912,MK10 South Savo,H Transportation and storage (49-53),Exports by countries of destination,18399507.166903827
201912,MK10 South Savo,I Accommodation and food service activities (55-56),Imports by countries of origin,10175615.173706312
201912,MK10 South Savo,I Accommodation and food service activities (55-56),Exports by countries of destination,13123034.741262624
201912,MK10 South Savo,J Information and communication (58-63),Imports by countries of origin,3633429.354805123
201912,MK10 South Savo,J Information and communication (58-63),Exports by countries of destination,4685870.961024538
201912,MK10 South Savo,K Financial and insurance activities (64-66),Imports by countries of origin,2179051.122757089
201912,MK10 South Savo,K Financial and insurance activities (64-66),Exports by countries of destination,2810224.551417763
201912,MK10 South Savo,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,10658730.434179017
201912,MK10 South Savo,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,13746086.835803283
201912,MK10 South Savo,N Administrative and support service activities (77-82),Imports by countries of origin,9737791.968902927
201912,MK10 South Savo,N Administrative and support service activities (77-82),Exports by countries of destination,12558393.780585153
201912,MK10 South Savo,O Public administration and defence; compulsory social security (84),Imports by countries of origin,18081595.113316905
201912,MK10 South Savo,O Public administration and defence; compulsory social security (84),Exports by countries of destination,23319022.663381115
201912,MK10 South Savo,P Education (85),Imports by countries of origin,18781105.75087634
201912,MK10 South Savo,P Education (85),Exports by countries of destination,24221150.17526811
201912,MK10 South Savo,Q Human health and social work activities (86-88),Imports by countries of origin,66705133.09964253
201912,MK10 South Savo,Q Human health and social work activities (86-88),Exports by countries of destination,86026619.9285045
201912,MK10 South Savo,"R, S Other service activities (90-96)",Imports by countries of origin,14840696.907645855
201912,MK10 South Savo,"R, S Other service activities (90-96)",Exports by countries of destination,19139381.52917086
201912,MK10 South Savo,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Imports by countries of origin,2365251.7960642762
201912,MK10 South Savo,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Exports by countries of destination,3050359.212855308
201912,MK11 North Savo,"A Agriculture, forestry and fishing (01-03)",Imports by countries of origin,37970902.471597664
201912,MK11 North Savo,"A Agriculture, forestry and fishing (01-03)",Exports by countries of destination,106049706.37200198
201912,MK11 North Savo,B Mining and quarrying (05-09),Imports by countries of origin,2025941.7134702988
201912,MK11 North Savo,B Mining and quarrying (05-09),Exports by countries of destination,5658293.847532976
201912,MK11 North Savo,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Imports by countries of origin,5157882.219498362
201912,MK11 North Savo,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Exports by countries of destination,14405554.234280383
201912,MK11 North Savo,F Construction (41-43),Imports by countries of origin,51087841.422586486
201912,MK11 North Savo,F Construction (41-43),Exports by countries of destination,142684272.1501619
201912,MK11 North Savo,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Imports by countries of origin,57155330.125683755
201912,MK11 North Savo,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,159630284.84659994
201912,MK11 North Savo,H Transportation and storage (49-53),Imports by countries of origin,29360650.1893489
201912,MK11 North Savo,H Transportation and storage (49-53),Exports by countries of destination,82001957.51998684
201912,MK11 North Savo,I Accommodation and food service activities (55-56),Imports by countries of origin,18155952.141380507
201912,MK11 North Savo,I Accommodation and food service activities (55-56),Exports by countries of destination,50708128.28159016
201912,MK11 North Savo,J Information and communication (58-63),Imports by countries of origin,10016007.75690163
201912,MK11 North Savo,J Information and communication (58-63),Exports by countries of destination,27973911.92989517
201912,MK11 North Savo,K Financial and insurance activities (64-66),Imports by countries of origin,7674804.7053658
201912,MK11 North Savo,K Financial and insurance activities (64-66),Exports by countries of destination,21435118.27445528
201912,MK11 North Savo,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,25866934.377343994
201912,MK11 North Savo,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,72244287.51760854
201912,MK11 North Savo,N Administrative and support service activities (77-82),Imports by countries of origin,32657973.692394942
201912,MK11 North Savo,N Administrative and support service activities (77-82),Exports by countries of destination,91211119.44530836
201912,MK11 North Savo,O Public administration and defence; compulsory social security (84),Imports by countries of origin,29334809.096064836
201912,MK11 North Savo,O Public administration and defence; compulsory social security (84),Exports by countries of destination,81929785.40458462
201912,MK11 North Savo,P Education (85),Imports by countries of origin,37965734.252940856
201912,MK11 North Savo,P Education (85),Exports by countries of destination,106035271.94892153
201912,MK11 North Savo,Q Human health and social work activities (86-88),Imports by countries of origin,112310559.63118128
201912,MK11 North Savo,Q Human health and social work activities (86-88),Exports by countries of destination,313674447.96106917
201912,MK11 North Savo,"R, S Other service activities (90-96)",Imports by countries of origin,26368251.587054756
201912,MK11 North Savo,"R, S Other service activities (90-96)",Exports by countries of destination,73644426.55641134
201912,MK11 North Savo,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Imports by countries of origin,4904639.505314575
201912,MK11 North Savo,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Exports by countries of destination,13698267.50333876
201912,MK12 North Karelia,"A Agriculture, forestry and fishing (01-03)",Imports by countries of origin,26165739.59620931
201912,MK12 North Karelia,"A Agriculture, forestry and fishing (01-03)",Exports by countries of destination,61950247.218788624
201912,MK12 North Karelia,B Mining and quarrying (05-09),Imports by countries of origin,1837497.792689387
201912,MK12 North Karelia,B Mining and quarrying (05-09),Exports by countries of destination,4350476.779092354
201912,MK12 North Karelia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Imports by countries of origin,2553034.316322326
201912,MK12 North Karelia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Exports by countries of destination,6044587.674377538
201912,MK12 North Karelia,F Construction (41-43),Imports by countries of origin,28541320.854670666
201912,MK12 North Karelia,F Construction (41-43),Exports by countries of destination,67574695.39113544
201912,MK12 North Karelia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Imports by countries of origin,37087689.09294249
201912,MK12 North Karelia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,87809155.92442168
201912,MK12 North Karelia,H Transportation and storage (49-53),Imports by countries of origin,17562128.436046854
201912,MK12 North Karelia,H Transportation and storage (49-53),Exports by countries of destination,41580257.813879564
201912,MK12 North Karelia,I Accommodation and food service activities (55-56),Imports by countries of origin,13160147.742657011
201912,MK12 North Karelia,I Accommodation and food service activities (55-56),Exports by countries of destination,31158087.586085107
201912,MK12 North Karelia,J Information and communication (58-63),Imports by countries of origin,6886323.503443404
201912,MK12 North Karelia,J Information and communication (58-63),Exports by countries of destination,16304123.256224615
201912,MK12 North Karelia,K Financial and insurance activities (64-66),Imports by countries of origin,3503266.819706869
201912,MK12 North Karelia,K Financial and insurance activities (64-66),Exports by countries of destination,8294366.943316262
201912,MK12 North Karelia,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,14465286.361763492
201912,MK12 North Karelia,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,34248145.859085284
201912,MK12 North Karelia,N Administrative and support service activities (77-82),Imports by countries of origin,15970775.207487196
201912,MK12 North Karelia,N Administrative and support service activities (77-82),Exports by countries of destination,37812555.18276531
201912,MK12 North Karelia,O Public administration and defence; compulsory social security (84),Imports by countries of origin,26417608.452528108
201912,MK12 North Karelia,O Public administration and defence; compulsory social security (84),Exports by countries of destination,62546574.25392901
201912,MK12 North Karelia,P Education (85),Imports by countries of origin,28638633.82188475
201912,MK12 North Karelia,P Education (85),Exports by countries of destination,67805094.47289424
201912,MK12 North Karelia,Q Human health and social work activities (86-88),Imports by countries of origin,79195582.4356937
201912,MK12 North Karelia,Q Human health and social work activities (86-88),Exports by countries of destination,187504193.89016423
201912,MK12 North Karelia,"R, S Other service activities (90-96)",Imports by countries of origin,18020071.811171938
201912,MK12 North Karelia,"R, S Other service activities (90-96)",Exports by countries of destination,42664488.78686209
201912,MK12 North Karelia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Imports by countries of origin,2948010.4773677085
201912,MK12 North Karelia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Exports by countries of destination,6979736.88857496
201912,MK13 Central Finland,"A Agriculture, forestry and fishing (01-03)",Imports by countries of origin,42302456.93306976
201912,MK13 Central Finland,"A Agriculture, forestry and fishing (01-03)",Exports by countries of destination,111547303.02174528
201912,MK13 Central Finland,B Mining and quarrying (05-09),Imports by countries of origin,2729472.0717482646
201912,MK13 Central Finland,B Mining and quarrying (05-09),Exports by countries of destination,7197341.959556024
201912,MK13 Central Finland,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Imports by countries of origin,10307463.2230238
201912,MK13 Central Finland,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Exports by countries of destination,27179738.645991117
201912,MK13 Central Finland,F Construction (41-43),Imports by countries of origin,85389746.09124285
201912,MK13 Central Finland,F Construction (41-43),Exports by countries of destination,225164129.29064724
201912,MK13 Central Finland,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Imports by countries of origin,99377200.41419563
201912,MK13 Central Finland,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,262047632.4955286
201912,MK13 Central Finland,H Transportation and storage (49-53),Imports by countries of origin,46043490.53939565
201912,MK13 Central Finland,H Transportation and storage (49-53),Exports by countries of destination,121412030.4998588
201912,MK13 Central Finland,I Accommodation and food service activities (55-56),Imports by countries of origin,31620018.313607693
201912,MK13 Central Finland,I Accommodation and food service activities (55-56),Exports by countries of destination,83378792.15766817
201912,MK13 Central Finland,J Information and communication (58-63),Imports by countries of origin,37811472.533867344
201912,MK13 Central Finland,J Information and communication (58-63),Exports by countries of destination,99705031.10745981
201912,MK13 Central Finland,K Financial and insurance activities (64-66),Imports by countries of origin,6828040.358399015
201912,MK13 Central Finland,K Financial and insurance activities (64-66),Exports by countries of destination,18004852.250263155
201912,MK13 Central Finland,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,51729163.992366485
201912,MK13 Central Finland,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,136404576.6903717
201912,MK13 Central Finland,N Administrative and support service activities (77-82),Imports by countries of origin,51912291.511557266
201912,MK13 Central Finland,N Administrative and support service activities (77-82),Exports by countries of destination,136887465.4480416
201912,MK13 Central Finland,O Public administration and defence; compulsory social security (84),Imports by countries of origin,67408367.77831978
201912,MK13 Central Finland,O Public administration and defence; compulsory social security (84),Exports by countries of destination,177749052.228013
201912,MK13 Central Finland,P Education (85),Imports by countries of origin,82887003.32896888
201912,MK13 Central Finland,P Education (85),Exports by countries of destination,218564649.60249203
201912,MK13 Central Finland,Q Human health and social work activities (86-88),Imports by countries of origin,185281447.63078398
201912,MK13 Central Finland,Q Human health and social work activities (86-88),Exports by countries of destination,488568449.2482008
201912,MK13 Central Finland,"R, S Other service activities (90-96)",Imports by countries of origin,50142058.82604641
201912,MK13 Central Finland,"R, S Other service activities (90-96)",Exports by countries of destination,132219540.79056594
201912,MK13 Central Finland,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Imports by countries of origin,6243776.368599865
201912,MK13 Central Finland,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Exports by countries of destination,16464207.16626873
201912,MK14 South Ostrobothnia,"A Agriculture, forestry and fishing (01-03)",Imports by countries of origin,60412747.213433646
201912,MK14 South Ostrobothnia,"A Agriculture, forestry and fishing (01-03)",Exports by countries of destination,62333661.27427415
201912,MK14 South Ostrobothnia,B Mining and quarrying (05-09),Imports by countries of origin,3846557.179111653
201912,MK14 South Ostrobothnia,B Mining and quarrying (05-09),Exports by countries of destination,3968864.243630307
201912,MK14 South Ostrobothnia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Imports by countries of origin,5492067.928493969
201912,MK14 South Ostrobothnia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Exports by countries of destination,5666696.479479468
201912,MK14 South Ostrobothnia,F Construction (41-43),Imports by countries of origin,51418694.86958758
201912,MK14 South Ostrobothnia,F Construction (41-43),Exports by countries of destination,53053629.52362852
201912,MK14 South Ostrobothnia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Imports by countries of origin,69090355.1823985
201912,MK14 South Ostrobothnia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,71287186.82571802
201912,MK14 South Ostrobothnia,H Transportation and storage (49-53),Imports by countries of origin,33493879.056871668
201912,MK14 South Ostrobothnia,H Transportation and storage (49-53),Exports by countries of destination,34558867.2621776
201912,MK14 South Ostrobothnia,I Accommodation and food service activities (55-56),Imports by countries of origin,15569063.244155755
201912,MK14 South Ostrobothnia,I Accommodation and food service activities (55-56),Exports by countries of destination,16064105.000726687
201912,MK14 South Ostrobothnia,J Information and communication (58-63),Imports by countries of origin,5878833.275571007
201912,MK14 South Ostrobothnia,J Information and communication (58-63),Exports by countries of destination,6065759.611837177
201912,MK14 South Ostrobothnia,K Financial and insurance activities (64-66),Imports by countries of origin,6631267.67806634
201912,MK14 South Ostrobothnia,K Financial and insurance activities (64-66),Exports by countries of destination,6842118.7966058105
201912,MK14 South Ostrobothnia,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,20589980.658937696
201912,MK14 South Ostrobothnia,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,21244670.02806131
201912,MK14 South Ostrobothnia,N Administrative and support service activities (77-82),Imports by countries of origin,22854315.96364327
201912,MK14 South Ostrobothnia,N Administrative and support service activities (77-82),Exports by countries of destination,23581003.275682803
201912,MK14 South Ostrobothnia,O Public administration and defence; compulsory social security (84),Imports by countries of origin,28965208.447460506
201912,MK14 South Ostrobothnia,O Public administration and defence; compulsory social security (84),Exports by countries of destination,29886200.766934607
201912,MK14 South Ostrobothnia,P Education (85),Imports by countries of origin,38676534.707704
201912,MK14 South Ostrobothnia,P Education (85),Exports by countries of destination,39906313.2357709
201912,MK14 South Ostrobothnia,Q Human health and social work activities (86-88),Imports by countries of origin,118912763.98314086
201912,MK14 South Ostrobothnia,Q Human health and social work activities (86-88),Exports by countries of destination,122693773.96670654
201912,MK14 South Ostrobothnia,"R, S Other service activities (90-96)",Imports by countries of origin,26581327.490022022
201912,MK14 South Ostrobothnia,"R, S Other service activities (90-96)",Exports by countries of destination,27426520.732947998
201912,MK14 South Ostrobothnia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Imports by countries of origin,4036423.8040403808
201912,MK14 South Ostrobothnia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Exports by countries of destination,4164767.9631513627
201912,MK15 Ostrobothnia,"A Agriculture, forestry and fishing (01-03)",Imports by countries of origin,89425243.26020995
201912,MK15 Ostrobothnia,"A Agriculture, forestry and fishing (01-03)",Exports by countries of destination,237797463.35112008
201912,MK15 Ostrobothnia,B Mining and quarrying (05-09),Imports by countries of origin,1583022.3555261043
201912,MK15 Ostrobothnia,B Mining and quarrying (05-09),Exports by countries of destination,4209535.102709865
201912,MK15 Ostrobothnia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Imports by countries of origin,13253932.270777386
201912,MK15 Ostrobothnia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",Exports by countries of destination,35244538.99719829
201912,MK15 Ostrobothnia,F Construction (41-43),Imports by countries of origin,88633732.0824469
201912,MK15 Ostrobothnia,F Construction (41-43),Exports by countries of destination,235692695.79976517
201912,MK15 Ostrobothnia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Imports by countries of origin,115529592.2993757
201912,MK15 Ostrobothnia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),Exports by countries of destination,307213522.5938455
201912,MK15 Ostrobothnia,H Transportation and storage (49-53),Imports by countries of origin,52224217.90534649
201912,MK15 Ostrobothnia,H Transportation and storage (49-53),Exports by countries of destination,138873388.43743822
201912,MK15 Ostrobothnia,I Accommodation and food service activities (55-56),Imports by countries of origin,52503574.79161581
201912,MK15 Ostrobothnia,I Accommodation and food service activities (55-56),Exports by countries of destination,139616247.57321057
201912,MK15 Ostrobothnia,J Information and communication (58-63),Imports by countries of origin,29720468.733651865
201912,MK15 Ostrobothnia,J Information and communication (58-63),Exports by countries of destination,79031958.05577837
201912,MK15 Ostrobothnia,K Financial and insurance activities (64-66),Imports by countries of origin,14262721.026749903
201912,MK15 Ostrobothnia,K Financial and insurance activities (64-66),Exports by countries of destination,37927085.876376145
201912,MK15 Ostrobothnia,"M Professional, scientific and technical activities (69-75)",Imports by countries of origin,59891012.450737625
201912,MK15 Ostrobothnia,"M Professional, scientific and technical activities (69-75)",Exports by countries of destination,159260744.71918994
201912,MK15 Ostrobothnia,N Administrative and support service activities (77-82),Imports by countries of origin,59363338.33222892
201912,MK15 Ostrobothnia,N Administrative and support service activities (77-82),Exports by countries of destination,157857566.35162
201912,MK15 Ostrobothnia,O Public administration and defence; compulsory social security (84),Imports by countries of origin,79151117.77630523
201912,MK15 Ostrobothnia,O Public administration and defence; compulsory social security (84),Exports by countries of destination,210476755.1354933
201912,MK15 Ostrobothnia,P Education (85),Imports by countries of origin,85514246.85243958
201912,MK15 Ostrobothnia,P Education (85),Exports by countries of destination,227397435.4503075
201912,MK15 Ostrobothnia,Q Human health and social work activities (86-88),Imports by countries of origin,210014299.16646323
201912,MK15 Ostrobothnia,Q Human health and social work activities (86-88),Exports by countries of destination,558464990.2928423
201912,MK15 Ostrobothnia,"R, S Other service activities (90-96)",Imports by countries of origin,52984689.42907962
201912,MK15 Ostrobothnia,"R, S Other service activities (90-96)",Exports by countries of destination,140895616.08481845
201912,MK15 Ostrobothnia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Imports by countries of origin,8737662.609423498
201912,MK15 Ostrobothnia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),Exports by countries of destination,23234982.968878966
201912,MK16 Central Ostrobothnia,"A Agriculture, forestry and fishing (01-03)",Imports by countries of origin,135009065.95160568
