Region,Information,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
MK16 Central Ostrobothnia,"Households, total (TR)",28994.0,29184.0,29452.0,29618.0,29757.0,29923.0,30046.0,30251.0,30406.0,30538.0,30708.0,30877.0
MK16 Central Ostrobothnia,Average income of households (TR),36028.0,37298.0,37992.0,38380.0,38870.0,38708.0,38695.0,39477.0,39968.0,40569.0,41104.0,42613.0
MK16 Central Ostrobothnia,Median income of households (TR),31271.0,32213.0,33117.0,33355.0,33895.0,33745.0,33817.0,33943.0,34384.0,34839.0,34862.0,35881.0
MK16 Central Ostrobothnia,Households belonging to the lowest income category (TR),7460.0,7449.0,7484.0,7406.0,7189.0,7418.0,7520.0,7796.0,7789.0,7842.0,7977.0,7931.0
MK16 Central Ostrobothnia,Households belonging to the middle income category (TR),17374.0,17557.0,17850.0,18016.0,18216.0,18381.0,18504.0,18450.0,18745.0,18780.0,18739.0,18867.0
MK16 Central Ostrobothnia,Households belonging to the highest income category (TR),4160.0,4178.0,4118.0,4196.0,4352.0,4124.0,4022.0,4005.0,3872.0,3916.0,3992.0,4079.0
MK16 Central Ostrobothnia,Accumulated purchasing power of households (TR),1044604697.0,1088519167.0,1118947545.0,1136748147.0,1156650505.0,1158244743.0,1162632331.0,1194230842.0,1215257099.0,1238900379.0,1262236401.0,1315766210.0
MK16 Central Ostrobothnia,Free-time residences (RA),3818.0,3854.0,3846.0,3861.0,3882.0,3912.0,3935.0,3991.0,4020.0,4100.0,4457.0,4502.0
MK16 Central Ostrobothnia,"Buildings, total (RA)",23556.0,23769.0,24028.0,24195.0,24439.0,24593.0,24729.0,24969.0,25117.0,25201.0,25368.0,25415.0
MK16 Central Ostrobothnia,Other buildings (RA),3141.0,3158.0,3177.0,3198.0,3248.0,3281.0,3264.0,3362.0,3375.0,3389.0,3624.0,3705.0
MK16 Central Ostrobothnia,Residential buildings (RA),20415.0,20611.0,20851.0,20997.0,21191.0,21312.0,21465.0,21607.0,21742.0,21812.0,21744.0,21710.0
MK16 Central Ostrobothnia,Dwellings (RA),32360.0,32689.0,33089.0,33506.0,33828.0,33810.0,33986.0,34386.0,34791.0,34854.0,35652.0,35766.0
MK16 Central Ostrobothnia,Average floor area per dwelling (RA),91.5,91.8,92.0,91.9,91.7,92.0,92.3,92.0,91.7,91.8,91.9,91.6
MK16 Central Ostrobothnia,Dwellings in small houses (RA),24068.0,24311.0,24596.0,24846.0,24877.0,24900.0,25019.0,25166.0,25387.0,25417.0,26003.0,25996.0
MK16 Central Ostrobothnia,Dwellings in blocks of flats (RA),7338.0,7505.0,7632.0,7731.0,7960.0,7928.0,8012.0,8258.0,8470.0,8549.0,8640.0,8773.0
MK16 Central Ostrobothnia,Other dwellings (RA),954.0,873.0,861.0,929.0,991.0,982.0,955.0,962.0,934.0,888.0,1009.0,997.0
MK16 Central Ostrobothnia,"Workplaces, total (TP)",28572.0,28691.0,28686.0,28410.0,28003.0,27708.0,27664.0,28030.0,28532.0,28177.0,27775.0,
MK16 Central Ostrobothnia,Primary production (TP),2640.0,2574.0,2549.0,2497.0,2412.0,2358.0,2227.0,2112.0,2040.0,1954.0,1788.0,
MK16 Central Ostrobothnia,Processing (TP),6593.0,6463.0,6454.0,6386.0,6222.0,6143.0,6228.0,6348.0,6482.0,6357.0,6268.0,
MK16 Central Ostrobothnia,Services (TP),19014.0,19321.0,19378.0,19233.0,19079.0,18924.0,18931.0,19243.0,19690.0,19516.0,19422.0,
MK16 Central Ostrobothnia,"A Agriculture, forestry and fishing (TP)",2640.0,2574.0,2549.0,2497.0,2412.0,2358.0,2227.0,2112.0,2040.0,1954.0,1788.0,
MK16 Central Ostrobothnia,B Mining and quarrying (TP),33.0,37.0,32.0,45.0,46.0,51.0,47.0,62.0,70.0,67.0,76.0,
MK16 Central Ostrobothnia,C Manufacturing (TP),4369.0,4328.0,4374.0,4325.0,4179.0,4118.0,4195.0,4230.0,4314.0,4327.0,4253.0,
MK16 Central Ostrobothnia,"D Electricity, gas, steam and air conditioning supply (TP)",275.0,231.0,224.0,222.0,213.0,215.0,197.0,177.0,174.0,172.0,183.0,
MK16 Central Ostrobothnia,"E Water supply; sewerage, waste management and remediation activities (TP)",127.0,125.0,137.0,145.0,160.0,167.0,162.0,152.0,152.0,157.0,153.0,
MK16 Central Ostrobothnia,F Construction (TP),1789.0,1742.0,1687.0,1649.0,1624.0,1592.0,1627.0,1727.0,1772.0,1634.0,1603.0,
MK16 Central Ostrobothnia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),3462.0,3488.0,3465.0,3425.0,3326.0,3278.0,3252.0,3201.0,3292.0,3220.0,3120.0,
MK16 Central Ostrobothnia,H Transportation and storage (TP),1841.0,1908.0,1879.0,1808.0,1772.0,1689.0,1708.0,1686.0,1759.0,1722.0,1707.0,
MK16 Central Ostrobothnia,I Accommodation and food service activities (TP),692.0,715.0,725.0,719.0,717.0,665.0,630.0,681.0,734.0,745.0,672.0,
MK16 Central Ostrobothnia,J Information and communication (TP),574.0,560.0,530.0,555.0,583.0,583.0,556.0,540.0,562.0,594.0,616.0,
MK16 Central Ostrobothnia,K Financial and insurance activities (TP),388.0,379.0,368.0,373.0,356.0,350.0,360.0,324.0,303.0,285.0,258.0,
MK16 Central Ostrobothnia,L Real estate activities (TP),137.0,150.0,145.0,138.0,139.0,149.0,159.0,168.0,162.0,164.0,156.0,
MK16 Central Ostrobothnia,"M Professional, scientific and technical activities (TP)",991.0,1005.0,1008.0,954.0,964.0,960.0,916.0,952.0,957.0,983.0,936.0,
MK16 Central Ostrobothnia,N Administrative and support service activities (TP),1381.0,1449.0,1428.0,1352.0,1346.0,1278.0,1409.0,1489.0,1505.0,1545.0,1443.0,
MK16 Central Ostrobothnia,O Public administration and defence; compulsory social security (TP),1061.0,1035.0,1052.0,1062.0,1027.0,1079.0,1100.0,899.0,882.0,839.0,921.0,
MK16 Central Ostrobothnia,P Education (TP),2253.0,2288.0,2298.0,2239.0,2155.0,2163.0,2135.0,2136.0,2142.0,2250.0,2282.0,
MK16 Central Ostrobothnia,Q Human health and social work activities (TP),4990.0,5115.0,5212.0,5320.0,5429.0,5489.0,5479.0,5867.0,6140.0,5982.0,6193.0,
MK16 Central Ostrobothnia,"R Arts, entertainment and recreation (TP)",400.0,391.0,418.0,386.0,382.0,382.0,376.0,399.0,366.0,404.0,349.0,
MK16 Central Ostrobothnia,S Other service activities (TP),844.0,838.0,850.0,839.0,810.0,782.0,781.0,824.0,764.0,728.0,704.0,
MK16 Central Ostrobothnia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),0.0,0.0,0.0,63.0,73.0,77.0,70.0,77.0,122.0,55.0,65.0,
MK16 Central Ostrobothnia,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MK16 Central Ostrobothnia,X Industry unknown (TP),325.0,333.0,305.0,294.0,290.0,283.0,278.0,327.0,320.0,350.0,297.0,
MK16 Central Ostrobothnia,"Inhabitants, total (PT)",68321.0,68484.0,68610.0,68677.0,68832.0,69032.0,69027.0,68780.0,68437.0,68158.0,67988.0,67915.0
MK16 Central Ostrobothnia,Employed (PT),28475.0,28620.0,28559.0,28204.0,27834.0,27598.0,27405.0,27937.0,28271.0,27875.0,27352.0,27809.0
MK16 Central Ostrobothnia,Unemployed (PT),2688.0,2742.0,2792.0,3071.0,3552.0,3653.0,3527.0,2770.0,2373.0,2454.0,3099.0,2450.0
MK16 Central Ostrobothnia,Children aged 0 to 14 (PT),12797.0,12828.0,12874.0,12979.0,13079.0,13176.0,13165.0,13068.0,12941.0,12821.0,12635.0,12490.0
MK16 Central Ostrobothnia,Students (PT),5426.0,5338.0,5299.0,5255.0,4997.0,4979.0,4987.0,4824.0,4626.0,4612.0,4728.0,4817.0
MK16 Central Ostrobothnia,Pensioners (PT),16700.0,16911.0,17036.0,17232.0,17453.0,17660.0,17959.0,18173.0,18301.0,18498.0,18371.0,18590.0
MK16 Central Ostrobothnia,Others (PT),2235.0,2045.0,2050.0,1936.0,1917.0,1966.0,1984.0,2008.0,1925.0,1898.0,1803.0,1759.0
MK17 North Ostrobothnia,"Inhabitants, total (HE)",398335.0,401201.0,403920.0,406480.0,408536.0,410054.0,411150.0,411856.0,412161.0,412830.0,413830.0,415603.0
MK17 North Ostrobothnia,Males (HE),200702.0,202051.0,203572.0,204917.0,206004.0,206895.0,207587.0,208027.0,208187.0,208514.0,208880.0,209821.0
MK17 North Ostrobothnia,Females (HE),197633.0,199150.0,200348.0,201563.0,202532.0,203159.0,203563.0,203829.0,203974.0,204316.0,204950.0,205782.0
MK17 North Ostrobothnia,Average age of inhabitants (HE),38.0,39.0,39.0,39.0,39.0,39.0,40.0,40.0,40.0,41.0,41.0,41.0
MK17 North Ostrobothnia,0-2 years (HE),17435.0,17447.0,17417.0,17120.0,16768.0,15903.0,15072.0,14258.0,13398.0,12578.0,12315.0,12363.0
MK17 North Ostrobothnia,3-6 years (HE),22518.0,22841.0,23036.0,23255.0,23235.0,23246.0,22801.0,22403.0,21700.0,20628.0,19726.0,18595.0
MK17 North Ostrobothnia,7-12 years (HE),31011.0,31509.0,32070.0,32625.0,33317.0,33842.0,34327.0,34605.0,34644.0,34794.0,34571.0,34247.0
MK17 North Ostrobothnia,13-15 years (HE),15857.0,15359.0,15376.0,15352.0,15387.0,15492.0,15776.0,16197.0,16560.0,16881.0,17113.0,17272.0
MK17 North Ostrobothnia,16-17 years (HE),11012.0,10938.0,10641.0,10354.0,10240.0,10165.0,10422.0,10218.0,10328.0,10658.0,10891.0,11176.0
MK17 North Ostrobothnia,18-19 years (HE),11225.0,11196.0,10926.0,10923.0,10575.0,10304.0,10156.0,10183.0,10330.0,10136.0,10314.0,10651.0
MK17 North Ostrobothnia,20-24 years (HE),25915.0,26393.0,26728.0,27149.0,27296.0,27316.0,26752.0,26181.0,25612.0,25542.0,25288.0,25410.0
MK17 North Ostrobothnia,25-29 years (HE),26961.0,26709.0,26236.0,25741.0,25392.0,25290.0,25610.0,25749.0,26081.0,26261.0,26363.0,26278.0
MK17 North Ostrobothnia,30-34 years (HE),26010.0,25881.0,26262.0,26514.0,26735.0,26669.0,26389.0,25855.0,25204.0,24883.0,25025.0,25570.0
MK17 North Ostrobothnia,35-39 years (HE),22998.0,23856.0,24497.0,25441.0,25798.0,25922.0,25807.0,26160.0,26360.0,26557.0,26552.0,26508.0
MK17 North Ostrobothnia,40-44 years (HE),24031.0,23426.0,22771.0,22223.0,22453.0,22986.0,23756.0,24389.0,25272.0,25642.0,25717.0,25786.0
MK17 North Ostrobothnia,45-49 years (HE),25876.0,25567.0,25393.0,24980.0,24387.0,23865.0,23251.0,22578.0,22014.0,22269.0,22777.0,23647.0
MK17 North Ostrobothnia,50-54 years (HE),26428.0,26202.0,26054.0,25962.0,25800.0,25555.0,25142.0,24968.0,24611.0,23999.0,23524.0,22989.0
MK17 North Ostrobothnia,55-59 years (HE),26791.0,26892.0,26702.0,26549.0,26338.0,25931.0,25758.0,25576.0,25450.0,25281.0,25038.0,24678.0
MK17 North Ostrobothnia,60-64 years (HE),25374.0,25638.0,26019.0,25966.0,25851.0,26042.0,26242.0,26074.0,25912.0,25656.0,25222.0,25071.0
MK17 North Ostrobothnia,65-69 years (HE),17473.0,18040.0,20180.0,21731.0,23676.0,24444.0,24662.0,25000.0,25001.0,24953.0,25050.0,25168.0
MK17 North Ostrobothnia,70-74 years (HE),14306.0,15468.0,14991.0,15088.0,14958.0,16378.0,16971.0,19004.0,20447.0,22256.0,22932.0,23102.0
MK17 North Ostrobothnia,75-79 years (HE),11595.0,11749.0,12109.0,12642.0,13017.0,12745.0,13856.0,13450.0,13558.0,13419.0,14749.0,15311.0
MK17 North Ostrobothnia,80-84 years (HE),8755.0,8988.0,9105.0,9045.0,9200.0,9431.0,9578.0,9904.0,10363.0,10678.0,10456.0,11359.0
MK17 North Ostrobothnia,85 years or over (HE),6764.0,7102.0,7407.0,7820.0,8113.0,8528.0,8822.0,9104.0,9316.0,9759.0,10207.0,10422.0
MK17 North Ostrobothnia,"Aged 18 or over, total (KO)",300502.0,303107.0,305380.0,307774.0,309589.0,311406.0,312752.0,314175.0,315531.0,317291.0,319214.0,321950.0
MK17 North Ostrobothnia,Basic level studies (KO),81944.0,80486.0,78646.0,76850.0,74465.0,73375.0,71624.0,69589.0,66818.0,65415.0,64251.0,63353.0
MK17 North Ostrobothnia,"With education, total (KO)",218558.0,222621.0,226734.0,230924.0,235124.0,238031.0,241128.0,244586.0,248713.0,251876.0,254963.0,258597.0
MK17 North Ostrobothnia,Matriculation examination (KO),21166.0,21014.0,20888.0,20420.0,20247.0,19780.0,19455.0,19168.0,19448.0,19658.0,19994.0,20452.0
MK17 North Ostrobothnia,Vocational diploma (KO),144519.0,146753.0,148712.0,150888.0,153005.0,154251.0,155633.0,157202.0,158306.0,159097.0,159566.0,160246.0
MK17 North Ostrobothnia,Academic degree - Lower level university degree (KO),28672.0,29858.0,31301.0,32632.0,33956.0,35394.0,36621.0,37820.0,39360.0,40530.0,41623.0,42913.0
MK17 North Ostrobothnia,Academic degree - Higher level university degree (KO),24201.0,24996.0,25833.0,26984.0,27916.0,28606.0,29419.0,30396.0,31599.0,32591.0,33780.0,34986.0
MK17 North Ostrobothnia,"Aged 18 or over, total (HR)",300502.0,303107.0,305380.0,307774.0,309589.0,311406.0,312752.0,314175.0,315531.0,317291.0,319214.0,321950.0
MK17 North Ostrobothnia,Average income of inhabitants (HR),20333.0,21058.0,21647.0,21842.0,22197.0,22596.0,22621.0,23339.0,24011.0,24490.0,24851.0,25871.0
MK17 North Ostrobothnia,Median income of inhabitants (HR),18200.0,18885.0,19572.0,19739.0,20005.0,20105.0,20388.0,20850.0,21326.0,21898.0,22139.0,22749.0
MK17 North Ostrobothnia,Inhabitants belonging to the lowest income category (HR),64324.0,64418.0,64319.0,65410.0,64282.0,65749.0,65830.0,65813.0,66501.0,66919.0,66601.0,67305.0
MK17 North Ostrobothnia,Inhabitants belonging to the middle income category (HR),182413.0,184393.0,186155.0,187648.0,189389.0,190102.0,191246.0,192105.0,192788.0,194165.0,195413.0,197462.0
MK17 North Ostrobothnia,Inhabitants belonging to the highest income category (HR),53765.0,54296.0,54906.0,54716.0,55918.0,55555.0,55676.0,56257.0,56242.0,56207.0,57200.0,57183.0
MK17 North Ostrobothnia,Accumulated purchasing power of inhabitants (HR),6109973794.0,6382910196.0,6610546435.0,6722306316.0,6871792372.0,7036631986.0,7074821588.0,7332657871.0,7576148461.0,7770431823.0,7932684290.0,8329254709.0
MK17 North Ostrobothnia,"Households, total (TE)",174509.0,176352.0,178754.0,180854.0,182561.0,183989.0,185494.0,187286.0,189442.0,192183.0,194802.0,197411.0
MK17 North Ostrobothnia,Average size of households (TE),2.3,2.2,2.2,2.2,2.2,2.2,2.2,2.2,2.1,2.1,2.1,2.1
MK17 North Ostrobothnia,Average floor area per person (TE),38.3,38.6,38.9,39.1,39.3,39.5,39.8,40.0,40.3,40.7,41.1,41.3
MK17 North Ostrobothnia,One-person households (TE),66499.0,67640.0,69414.0,70979.0,72281.0,73584.0,74992.0,77109.0,79508.0,82225.0,84577.0,87023.0
MK17 North Ostrobothnia,Young one-person households (TE),18821.0,19094.0,19783.0,20085.0,20357.0,20634.0,21096.0,22146.0,23383.0,24654.0,25800.0,27035.0
MK17 North Ostrobothnia,Young couples without children (TE),8866.0,8810.0,8708.0,8684.0,8602.0,8730.0,8731.0,8483.0,8480.0,8674.0,8883.0,8997.0
MK17 North Ostrobothnia,Households with children (TE),46225.0,46205.0,46138.0,45855.0,45668.0,45319.0,45103.0,44855.0,44502.0,44239.0,44132.0,44093.0
MK17 North Ostrobothnia,Households with small children (TE),14553.0,14544.0,14566.0,14395.0,14069.0,13475.0,12912.0,12265.0,11577.0,10933.0,10708.0,10714.0
MK17 North Ostrobothnia,Households with children under school age (TE),24398.0,24590.0,24703.0,24719.0,24472.0,24130.0,23655.0,23199.0,22475.0,21570.0,20995.0,20362.0
MK17 North Ostrobothnia,Households with school-age children (TE),20573.0,20771.0,20940.0,21186.0,21491.0,21791.0,22076.0,22321.0,22372.0,22545.0,22430.0,22200.0
MK17 North Ostrobothnia,Households with teenagers (TE),18752.0,18481.0,18286.0,17944.0,17872.0,17881.0,18154.0,18199.0,18481.0,18786.0,19021.0,19277.0
MK17 North Ostrobothnia,One-parent households with children (TE),7116.0,7229.0,7374.0,7415.0,7527.0,7551.0,7750.0,7852.0,7931.0,8151.0,8256.0,8317.0
MK17 North Ostrobothnia,Adult households (TE),87071.0,87469.0,88270.0,88798.0,88743.0,88901.0,89113.0,89513.0,90443.0,91980.0,93015.0,94146.0
MK17 North Ostrobothnia,Pensioner households (TE),41877.0,43384.0,45039.0,46884.0,48852.0,50468.0,51997.0,53586.0,55171.0,56644.0,58302.0,59811.0
MK17 North Ostrobothnia,Households living in owner-occupied dwellings (TE),117857.0,119371.0,120811.0,121525.0,122150.0,122430.0,122996.0,124219.0,124753.0,125353.0,125945.0,126485.0
MK17 North Ostrobothnia,Households living in rented dwellings (TE),51580.0,51933.0,52596.0,53964.0,55884.0,56890.0,57949.0,59391.0,61074.0,63089.0,65739.0,68118.0
MK17 North Ostrobothnia,Households living in other dwellings (TE),5072.0,5048.0,5347.0,5365.0,4527.0,4669.0,4549.0,3676.0,3615.0,3741.0,3118.0,2808.0
MK17 North Ostrobothnia,"Households, total (TR)",174509.0,176352.0,178754.0,180854.0,182561.0,183989.0,185494.0,187286.0,189442.0,192183.0,194802.0,197411.0
MK17 North Ostrobothnia,Average income of households (TR),34874.0,35994.0,36773.0,36970.0,37453.0,38011.0,37893.0,38868.0,39701.0,40136.0,40414.0,41901.0
MK17 North Ostrobothnia,Median income of households (TR),29399.0,30276.0,31074.0,31238.0,31543.0,31601.0,31812.0,32210.0,32577.0,32905.0,33011.0,33655.0
MK17 North Ostrobothnia,Households belonging to the lowest income category (TR),49808.0,50087.0,50679.0,51473.0,50659.0,51630.0,51830.0,52172.0,53111.0,53978.0,54584.0,55305.0
MK17 North Ostrobothnia,Households belonging to the middle income category (TR),98557.0,100049.0,101738.0,103005.0,105076.0,105686.0,106913.0,107869.0,109212.0,111130.0,112218.0,114138.0
MK17 North Ostrobothnia,Households belonging to the highest income category (TR),26144.0,26216.0,26337.0,26376.0,26826.0,26673.0,26751.0,27245.0,27119.0,27075.0,28000.0,27968.0
MK17 North Ostrobothnia,Accumulated purchasing power of households (TR),6085817946.0,6347674051.0,6573365672.0,6686174595.0,6837536761.0,6993644263.0,7028996779.0,7279473100.0,7521021878.0,7713490454.0,7872802694.0,8271672425.0
MK17 North Ostrobothnia,Free-time residences (RA),31118.0,31394.0,31405.0,31555.0,31693.0,31768.0,31881.0,32333.0,32515.0,32715.0,32494.0,32585.0
MK17 North Ostrobothnia,"Buildings, total (RA)",120862.0,122321.0,123858.0,124870.0,126377.0,127202.0,127752.0,128647.0,129533.0,130611.0,129892.0,130317.0
MK17 North Ostrobothnia,Other buildings (RA),15306.0,15490.0,15686.0,15842.0,16066.0,16265.0,16181.0,16848.0,17107.0,17308.0,17332.0,17436.0
MK17 North Ostrobothnia,Residential buildings (RA),105556.0,106831.0,108172.0,109028.0,110311.0,110937.0,111571.0,111799.0,112426.0,113303.0,112560.0,112881.0
MK17 North Ostrobothnia,Dwellings (RA),195051.0,197961.0,200275.0,203230.0,203628.0,204816.0,206871.0,209398.0,212183.0,215370.0,220136.0,222333.0
MK17 North Ostrobothnia,Average floor area per dwelling (RA),84.1,84.2,84.4,84.4,84.5,84.6,84.6,84.4,84.1,83.8,83.7,83.6
MK17 North Ostrobothnia,Dwellings in small houses (RA),129979.0,131688.0,132733.0,134001.0,132782.0,133229.0,133877.0,134774.0,135469.0,136259.0,139466.0,140279.0
MK17 North Ostrobothnia,Dwellings in blocks of flats (RA),61418.0,62851.0,64146.0,65504.0,67084.0,67832.0,69084.0,70726.0,72915.0,75396.0,76536.0,78068.0
MK17 North Ostrobothnia,Other dwellings (RA),3654.0,3422.0,3396.0,3725.0,3762.0,3755.0,3910.0,3898.0,3799.0,3715.0,4134.0,3986.0
MK17 North Ostrobothnia,"Workplaces, total (TP)",157313.0,160191.0,158646.0,156691.0,155246.0,154882.0,156681.0,160581.0,165128.0,164619.0,162329.0,
MK17 North Ostrobothnia,Primary production (TP),8800.0,8697.0,8440.0,8293.0,7865.0,7641.0,7231.0,6932.0,6819.0,6731.0,6420.0,
MK17 North Ostrobothnia,Processing (TP),37768.0,37945.0,36510.0,35152.0,34071.0,34629.0,35506.0,37730.0,38800.0,37840.0,36614.0,
MK17 North Ostrobothnia,Services (TP),108510.0,111238.0,111712.0,111717.0,111589.0,110812.0,112126.0,114045.0,117477.0,117901.0,117340.0,
MK17 North Ostrobothnia,"A Agriculture, forestry and fishing (TP)",8800.0,8697.0,8440.0,8293.0,7865.0,7641.0,7231.0,6932.0,6819.0,6731.0,6420.0,
MK17 North Ostrobothnia,B Mining and quarrying (TP),888.0,1002.0,993.0,984.0,890.0,813.0,774.0,836.0,917.0,782.0,827.0,
MK17 North Ostrobothnia,C Manufacturing (TP),23971.0,23680.0,22217.0,21399.0,20991.0,21365.0,21325.0,21879.0,22657.0,21843.0,21171.0,
MK17 North Ostrobothnia,"D Electricity, gas, steam and air conditioning supply (TP)",758.0,685.0,680.0,602.0,629.0,638.0,635.0,639.0,655.0,708.0,659.0,
MK17 North Ostrobothnia,"E Water supply; sewerage, waste management and remediation activities (TP)",749.0,778.0,907.0,947.0,771.0,744.0,775.0,808.0,834.0,824.0,816.0,
MK17 North Ostrobothnia,F Construction (TP),11402.0,11800.0,11713.0,11220.0,10790.0,11069.0,11997.0,13568.0,13737.0,13683.0,13141.0,
MK17 North Ostrobothnia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),15860.0,16032.0,16127.0,16009.0,15893.0,15545.0,16009.0,15900.0,15825.0,15673.0,15519.0,
MK17 North Ostrobothnia,H Transportation and storage (TP),8301.0,8280.0,8182.0,7871.0,7797.0,7720.0,7563.0,7671.0,7936.0,8027.0,7599.0,
MK17 North Ostrobothnia,I Accommodation and food service activities (TP),4628.0,4925.0,4831.0,4745.0,4629.0,4691.0,4840.0,5131.0,5261.0,5269.0,4474.0,
MK17 North Ostrobothnia,J Information and communication (TP),4373.0,4938.0,4576.0,4295.0,4318.0,4462.0,4788.0,4963.0,5361.0,5682.0,5625.0,
MK17 North Ostrobothnia,K Financial and insurance activities (TP),2056.0,2073.0,2206.0,2112.0,2106.0,2058.0,2077.0,2083.0,2080.0,2205.0,2223.0,
MK17 North Ostrobothnia,L Real estate activities (TP),1220.0,1219.0,1187.0,1182.0,1187.0,1150.0,1239.0,1209.0,1316.0,1392.0,1331.0,
MK17 North Ostrobothnia,"M Professional, scientific and technical activities (TP)",7796.0,8315.0,8557.0,8739.0,8304.0,8163.0,8082.0,8639.0,9021.0,8963.0,8934.0,
MK17 North Ostrobothnia,N Administrative and support service activities (TP),9388.0,9471.0,9079.0,9203.0,9641.0,10010.0,10182.0,10497.0,11279.0,10772.0,10105.0,
MK17 North Ostrobothnia,O Public administration and defence; compulsory social security (TP),7164.0,7580.0,7557.0,7457.0,7460.0,7179.0,7258.0,7082.0,6992.0,7118.0,7608.0,
MK17 North Ostrobothnia,P Education (TP),13497.0,13551.0,13748.0,13526.0,13370.0,13201.0,12993.0,12991.0,13257.0,13633.0,13420.0,
MK17 North Ostrobothnia,Q Human health and social work activities (TP),27814.0,28358.0,29181.0,29121.0,29130.0,29095.0,29489.0,30356.0,31525.0,31814.0,33589.0,
MK17 North Ostrobothnia,"R Arts, entertainment and recreation (TP)",2088.0,2083.0,2164.0,2223.0,2422.0,2377.0,2335.0,2336.0,2465.0,2338.0,2053.0,
MK17 North Ostrobothnia,S Other service activities (TP),4319.0,4407.0,4312.0,4334.0,4344.0,4146.0,4205.0,4219.0,4142.0,4246.0,4018.0,
MK17 North Ostrobothnia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),6.0,6.0,5.0,900.0,988.0,1015.0,1066.0,968.0,1016.0,769.0,842.0,
MK17 North Ostrobothnia,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
MK17 North Ostrobothnia,X Industry unknown (TP),2235.0,2311.0,1984.0,1529.0,1721.0,1800.0,1818.0,1874.0,2032.0,2147.0,1955.0,
MK17 North Ostrobothnia,"Inhabitants, total (PT)",398335.0,401201.0,403920.0,406480.0,408536.0,410054.0,411150.0,411856.0,412161.0,412830.0,413830.0,415603.0
MK17 North Ostrobothnia,Employed (PT),159634.0,162404.0,160542.0,158481.0,156594.0,156526.0,158222.0,162441.0,166784.0,166270.0,163920.0,169998.0
MK17 North Ostrobothnia,Unemployed (PT),21618.0,21139.0,23791.0,27309.0,30138.0,29913.0,28371.0,23746.0,20007.0,20731.0,25254.0,20154.0
MK17 North Ostrobothnia,Children aged 0 to 14 (PT),81315.0,82022.0,82699.0,83324.0,83543.0,83318.0,82886.0,82178.0,80907.0,79367.0,78068.0,76751.0
MK17 North Ostrobothnia,Students (PT),37400.0,36128.0,36452.0,36410.0,36369.0,36057.0,35139.0,34929.0,34001.0,34740.0,35950.0,36922.0
MK17 North Ostrobothnia,Pensioners (PT),85864.0,87273.0,88389.0,89825.0,91130.0,92952.0,95156.0,97082.0,98387.0,99866.0,99909.0,100779.0
MK17 North Ostrobothnia,Others (PT),12504.0,12235.0,12047.0,11131.0,10762.0,11288.0,11376.0,11480.0,12075.0,11856.0,10729.0,10999.0
MK18 Kainuu,"Inhabitants, total (HE)",78703.0,77984.0,77435.0,76782.0,76119.0,75324.0,74803.0,73959.0,73061.0,72306.0,71664.0,71255.0
MK18 Kainuu,Males (HE),39307.0,39041.0,38753.0,38442.0,38114.0,37774.0,37564.0,37171.0,36777.0,36481.0,36237.0,36145.0
MK18 Kainuu,Females (HE),39396.0,38943.0,38682.0,38340.0,38005.0,37550.0,37239.0,36788.0,36284.0,35825.0,35427.0,35110.0
MK18 Kainuu,Average age of inhabitants (HE),44.0,45.0,45.0,45.0,46.0,46.0,46.0,46.0,47.0,47.0,47.0,48.0
MK18 Kainuu,0-2 years (HE),2306.0,2239.0,2154.0,2084.0,2086.0,1966.0,1912.0,1769.0,1658.0,1518.0,1427.0,1441.0
MK18 Kainuu,3-6 years (HE),2952.0,3003.0,3036.0,3028.0,2975.0,2899.0,2833.0,2792.0,2690.0,2637.0,2502.0,2320.0
MK18 Kainuu,7-12 years (HE),4646.0,4554.0,4521.0,4509.0,4496.0,4475.0,4476.0,4559.0,4461.0,4448.0,4402.0,4400.0
MK18 Kainuu,13-15 years (HE),2767.0,2578.0,2438.0,2387.0,2325.0,2262.0,2269.0,2177.0,2232.0,2195.0,2267.0,2270.0
MK18 Kainuu,16-17 years (HE),2024.0,1969.0,1907.0,1743.0,1605.0,1581.0,1570.0,1528.0,1472.0,1472.0,1410.0,1453.0
MK18 Kainuu,18-19 years (HE),2015.0,1988.0,1951.0,1893.0,1801.0,1709.0,1583.0,1553.0,1522.0,1466.0,1432.0,1455.0
MK18 Kainuu,20-24 years (HE),4104.0,4002.0,3983.0,3940.0,3967.0,3814.0,3851.0,3648.0,3452.0,3291.0,3280.0,3123.0
MK18 Kainuu,25-29 years (HE),4161.0,4128.0,4036.0,3851.0,3683.0,3653.0,3616.0,3600.0,3559.0,3532.0,3411.0,3410.0
MK18 Kainuu,30-34 years (HE),3727.0,3735.0,3797.0,3921.0,3945.0,3933.0,3941.0,3833.0,3678.0,3547.0,3540.0,3531.0
