Time,Area,Industry,Employment
201712,MK16 Central Ostrobothnia,P Education (85),0.07151660504313646
201712,MK16 Central Ostrobothnia,Q Human health and social work activities (86-88),0.18983378301855366
201712,MK16 Central Ostrobothnia,"R, S Other service activities (90-96)",0.045101762099863434
201712,MK16 Central Ostrobothnia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.007627993737716931
201712,MK17 North Ostrobothnia,10-12 Food industry etc.,0.01290383292065378
201712,MK17 North Ostrobothnia,"13-15 Textile, clothing and leather industry",0.004769830673951785
201712,MK17 North Ostrobothnia,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.017344304139930718
201712,MK17 North Ostrobothnia,"17, 18 Paper industry; Printing",0.006087268492651167
201712,MK17 North Ostrobothnia,19-22 Chemical industry,0.005434431002134955
201712,MK17 North Ostrobothnia,23 Manufacture of other non-metallic mineral products,0.0044228269627765
201712,MK17 North Ostrobothnia,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.038199815323448634
201712,MK17 North Ostrobothnia,"26, 27 Manufacture of electrical and electronic products",0.03353585018849948
201712,MK17 North Ostrobothnia,28 Manufacture of machinery and equipment n.e.c.,0.004158163115269928
201712,MK17 North Ostrobothnia,"29, 30 Manufacture of transport equipment",0.0019291053773812397
201712,MK17 North Ostrobothnia,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.015415198762549478
201712,MK17 North Ostrobothnia,"681, 68209, 683 Other real estate activities",0.006275473895322508
201712,MK17 North Ostrobothnia,"68201, 68202 Letting and operation of dwellings",0.001464473289536368
201712,MK17 North Ostrobothnia,"A Agriculture, forestry and fishing (01-03)",0.052362271874467
201712,MK17 North Ostrobothnia,B Mining and quarrying (05-09),0.006169608356319879
201712,MK17 North Ostrobothnia,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.009545542766737048
201712,MK17 North Ostrobothnia,F Construction (41-43),0.09220888447128986
201712,MK17 North Ostrobothnia,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.09860198674328197
201712,MK17 North Ostrobothnia,H Transportation and storage (49-53),0.05126244655260635
201712,MK17 North Ostrobothnia,I Accommodation and food service activities (55-56),0.029201244508225165
201712,MK17 North Ostrobothnia,J Information and communication (58-63),0.0319890370352944
201712,MK17 North Ostrobothnia,K Financial and insurance activities (64-66),0.010898269098437307
201712,MK17 North Ostrobothnia,"M Professional, scientific and technical activities (69-75)",0.05278573403047752
201712,MK17 North Ostrobothnia,N Administrative and support service activities (77-82),0.054444294141518704
201712,MK17 North Ostrobothnia,O Public administration and defence; compulsory social security (84),0.05371499820616726
201712,MK17 North Ostrobothnia,P Education (85),0.0748469360748587
201712,MK17 North Ostrobothnia,Q Human health and social work activities (86-88),0.18186523316884967
201712,MK17 North Ostrobothnia,"R, S Other service activities (90-96)",0.04055826427567387
201712,MK17 North Ostrobothnia,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.00760467455168885
201712,MK18 Kainuu,10-12 Food industry etc.,0.005713772885006582
201712,MK18 Kainuu,"13-15 Textile, clothing and leather industry",0.0005983008256551395
201712,MK18 Kainuu,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.008944597343544334
201712,MK18 Kainuu,"17, 18 Paper industry; Printing",0.0020043077659447173
201712,MK18 Kainuu,19-22 Chemical industry,0.0005983008256551395
201712,MK18 Kainuu,23 Manufacture of other non-metallic mineral products,0.006491563958358263
201712,MK18 Kainuu,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.009303577838937418
201712,MK18 Kainuu,"26, 27 Manufacture of electrical and electronic products",0.015944717003709467
201712,MK18 Kainuu,28 Manufacture of machinery and equipment n.e.c.,0.001256431733875793
201712,MK18 Kainuu,"29, 30 Manufacture of transport equipment",0.013162618164413067
201712,MK18 Kainuu,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.007359100155558215
201712,MK18 Kainuu,"681, 68209, 683 Other real estate activities",0.006910374536316861
201712,MK18 Kainuu,"68201, 68202 Letting and operation of dwellings",0.002303458178772287
201712,MK18 Kainuu,"A Agriculture, forestry and fishing (01-03)",0.06760799329903075
201712,MK18 Kainuu,B Mining and quarrying (05-09),0.029406485580950104
201712,MK18 Kainuu,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.00810697618762714
201712,MK18 Kainuu,F Construction (41-43),0.0667404571018308
201712,MK18 Kainuu,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.08863826732080891
201712,MK18 Kainuu,H Transportation and storage (49-53),0.05070599497427307
201712,MK18 Kainuu,I Accommodation and food service activities (55-56),0.026654301782936464
201712,MK18 Kainuu,J Information and communication (58-63),0.013461768577240638
201712,MK18 Kainuu,K Financial and insurance activities (64-66),0.010260859159985642
201712,MK18 Kainuu,"M Professional, scientific and technical activities (69-75)",0.031171473016632766
201712,MK18 Kainuu,N Administrative and support service activities (77-82),0.05579155199234175
201712,MK18 Kainuu,O Public administration and defence; compulsory social security (84),0.18023812372861078
201712,MK18 Kainuu,P Education (85),0.061595070001196614
201712,MK18 Kainuu,Q Human health and social work activities (86-88),0.1746440110087352
201712,MK18 Kainuu,"R, S Other service activities (90-96)",0.04609907861672849
201712,MK18 Kainuu,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.008196721311475412
201712,MK19 Lapland,10-12 Food industry etc.,0.0051455360886302716
201712,MK19 Lapland,"13-15 Textile, clothing and leather industry",0.0030237965162814924
201712,MK19 Lapland,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.00872835380960246
201712,MK19 Lapland,"17, 18 Paper industry; Printing",0.012717732406713334
201712,MK19 Lapland,19-22 Chemical industry,0.0021725596818661145
201712,MK19 Lapland,23 Manufacture of other non-metallic mineral products,0.0044340545553875664
201712,MK19 Lapland,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.040935598216214154
201712,MK19 Lapland,"26, 27 Manufacture of electrical and electronic products",0.00038115082138002007
201712,MK19 Lapland,28 Manufacture of machinery and equipment n.e.c.,0.003963968542352208
201712,MK19 Lapland,"29, 30 Manufacture of transport equipment",0.004408644500628898
201712,MK19 Lapland,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.017901383577481608
201712,MK19 Lapland,"681, 68209, 683 Other real estate activities",0.008423433152498444
201712,MK19 Lapland,"68201, 68202 Letting and operation of dwellings",0.00228690492828012
201712,MK19 Lapland,"A Agriculture, forestry and fishing (01-03)",0.048634844808090556
201712,MK19 Lapland,B Mining and quarrying (05-09),0.02416496207549327
201712,MK19 Lapland,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.013378393830438703
201712,MK19 Lapland,F Construction (41-43),0.08267161315732635
201712,MK19 Lapland,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.09718075442452578
201712,MK19 Lapland,H Transportation and storage (49-53),0.05840501086279841
201712,MK19 Lapland,I Accommodation and food service activities (55-56),0.051239375420854036
201712,MK19 Lapland,J Information and communication (58-63),0.010875503436709906
201712,MK19 Lapland,K Financial and insurance activities (64-66),0.006136528224218322
201712,MK19 Lapland,"M Professional, scientific and technical activities (69-75)",0.03957616028662542
201712,MK19 Lapland,N Administrative and support service activities (77-82),0.058557471191350415
201712,MK19 Lapland,O Public administration and defence; compulsory social security (84),0.09610082709728239
201712,MK19 Lapland,P Education (85),0.0647956396346034
201712,MK19 Lapland,Q Human health and social work activities (86-88),0.18093229490909551
201712,MK19 Lapland,"R, S Other service activities (90-96)",0.04628441474291377
201712,MK19 Lapland,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.006517679045598343
201712,MK21 Åland,10-12 Food industry etc.,0.020148115878893487
201712,MK21 Åland,"13-15 Textile, clothing and leather industry",0.0016880853844478327
201712,MK21 Åland,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.003593988237856676
201712,MK21 Åland,"17, 18 Paper industry; Printing",0.0022326290568503594
201712,MK21 Åland,19-22 Chemical industry,0.013940318013504684
201712,MK21 Åland,23 Manufacture of other non-metallic mineral products,0.0009257242430842954
201712,MK21 Åland,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.005499891091265519
201712,MK21 Åland,"26, 27 Manufacture of electrical and electronic products",0.002940535830973644
201712,MK21 Åland,28 Manufacture of machinery and equipment n.e.c.,0.002777172729252886
201712,MK21 Åland,"29, 30 Manufacture of transport equipment",0.0005989980396427793
201712,MK21 Åland,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.004410803746460466
201712,MK21 Åland,"681, 68209, 683 Other real estate activities",0.005881071661947288
201712,MK21 Åland,"68201, 68202 Letting and operation of dwellings",0.000980178610324548
201712,MK21 Åland,"A Agriculture, forestry and fishing (01-03)",0.042474406447397084
201712,MK21 Åland,B Mining and quarrying (05-09),0.000653452406883032
201712,MK21 Åland,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.009039424961881943
201712,MK21 Åland,F Construction (41-43),0.09382487475495535
201712,MK21 Åland,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.08505772162927466
201712,MK21 Åland,H Transportation and storage (49-53),0.2117730341973426
201712,MK21 Åland,I Accommodation and food service activities (55-56),0.04683075582661729
201712,MK21 Åland,J Information and communication (58-63),0.03147462426486604
201712,MK21 Åland,K Financial and insurance activities (64-66),0.026791548682204312
201712,MK21 Åland,"M Professional, scientific and technical activities (69-75)",0.03240034850795034
201712,MK21 Åland,N Administrative and support service activities (77-82),0.016445218906556303
201712,MK21 Åland,O Public administration and defence; compulsory social security (84),0.08173600522761924
201712,MK21 Åland,P Education (85),0.06022653016771946
201712,MK21 Åland,Q Human health and social work activities (86-88),0.14533870616423436
201712,MK21 Åland,"R, S Other service activities (90-96)",0.04868220431278589
201712,MK21 Åland,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.00163363101720758
201712,WHOLE COUNTRY,10-12 Food industry etc.,0.01506753064251698
201712,WHOLE COUNTRY,"13-15 Textile, clothing and leather industry",0.003786400187368256
201712,WHOLE COUNTRY,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.008587711765165118
201712,WHOLE COUNTRY,"17, 18 Paper industry; Printing",0.010851744866890467
201712,WHOLE COUNTRY,19-22 Chemical industry,0.012998672808181745
201712,WHOLE COUNTRY,23 Manufacture of other non-metallic mineral products,0.005308767273011164
201712,WHOLE COUNTRY,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.022640331017253493
201712,WHOLE COUNTRY,"26, 27 Manufacture of electrical and electronic products",0.014521039893824654
201712,WHOLE COUNTRY,28 Manufacture of machinery and equipment n.e.c.,0.018307440081192908
201712,WHOLE COUNTRY,"29, 30 Manufacture of transport equipment",0.0063236786634397685
201712,WHOLE COUNTRY,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.012998672808181745
201712,WHOLE COUNTRY,"681, 68209, 683 Other real estate activities",0.007572800374736512
201712,WHOLE COUNTRY,"68201, 68202 Letting and operation of dwellings",0.0024592083691154652
201712,WHOLE COUNTRY,"A Agriculture, forestry and fishing (01-03)",0.03548286361152315
201712,WHOLE COUNTRY,B Mining and quarrying (05-09),0.0029276290108517446
201712,WHOLE COUNTRY,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.010071043797330002
201712,WHOLE COUNTRY,F Construction (41-43),0.0808806308064642
201712,WHOLE COUNTRY,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.1122648138027949
201712,WHOLE COUNTRY,H Transportation and storage (49-53),0.05663986259661175
201712,WHOLE COUNTRY,I Accommodation and food service activities (55-56),0.0335701459911
201712,WHOLE COUNTRY,J Information and communication (58-63),0.04114294636583652
201712,WHOLE COUNTRY,K Financial and insurance activities (64-66),0.017370598797720353
201712,WHOLE COUNTRY,"M Professional, scientific and technical activities (69-75)",0.05999687719572175
201712,WHOLE COUNTRY,N Administrative and support service activities (77-82),0.06635959091263954
201712,WHOLE COUNTRY,O Public administration and defence; compulsory social security (84),0.06417362791787025
201712,WHOLE COUNTRY,P Education (85),0.0624170505113592
201712,WHOLE COUNTRY,Q Human health and social work activities (86-88),0.16156608634553826
201712,WHOLE COUNTRY,"R, S Other service activities (90-96)",0.048481536419704895
201712,WHOLE COUNTRY,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.005230697166055117
201812,MK01 Uusimaa,10-12 Food industry etc.,0.010507772426144564
201812,MK01 Uusimaa,"13-15 Textile, clothing and leather industry",0.001689894107214272
201812,MK01 Uusimaa,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.0015399227973778929
201812,MK01 Uusimaa,"17, 18 Paper industry; Printing",0.0060901392777033955
201812,MK01 Uusimaa,19-22 Chemical industry,0.012685616664638069
201812,MK01 Uusimaa,23 Manufacture of other non-metallic mineral products,0.002716871555006868
201812,MK01 Uusimaa,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.007325772460920519
201812,MK01 Uusimaa,"26, 27 Manufacture of electrical and electronic products",0.01880944514962355
201812,MK01 Uusimaa,28 Manufacture of machinery and equipment n.e.c.,0.011660812714089478
201812,MK01 Uusimaa,"29, 30 Manufacture of transport equipment",0.0014247274434456016
201812,MK01 Uusimaa,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.007660491036497366
201812,MK01 Uusimaa,"681, 68209, 683 Other real estate activities",0.00901131957364678
201812,MK01 Uusimaa,"68201, 68202 Letting and operation of dwellings",0.003315670045730382
201812,MK01 Uusimaa,"A Agriculture, forestry and fishing (01-03)",0.006139042965693519
201812,MK01 Uusimaa,B Mining and quarrying (05-09),0.00039231625254299176
201812,MK01 Uusimaa,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.01001982229486533
201812,MK01 Uusimaa,F Construction (41-43),0.07772752169150249
201812,MK01 Uusimaa,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.12468701639686319
201812,MK01 Uusimaa,H Transportation and storage (49-53),0.05993962024656153
201812,MK01 Uusimaa,I Accommodation and food service activities (55-56),0.03684077828589313
201812,MK01 Uusimaa,J Information and communication (58-63),0.07272304428717985
201812,MK01 Uusimaa,K Financial and insurance activities (64-66),0.03126249760915303
201812,MK01 Uusimaa,"M Professional, scientific and technical activities (69-75)",0.08579119646676288
201812,MK01 Uusimaa,N Administrative and support service activities (77-82),0.09158682686790352
201812,MK01 Uusimaa,O Public administration and defence; compulsory social security (84),0.06030259428631044
201812,MK01 Uusimaa,P Education (85),0.05590017561857732
201812,MK01 Uusimaa,Q Human health and social work activities (86-88),0.13396024238841264
201812,MK01 Uusimaa,"R, S Other service activities (90-96)",0.05481234024795256
201812,MK01 Uusimaa,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.0034765088417867884
201812,MK02 Southwest Finland,10-12 Food industry etc.,0.01473809908599544
201812,MK02 Southwest Finland,"13-15 Textile, clothing and leather industry",0.0028641203828404173
201812,MK02 Southwest Finland,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.003990913824992368
201812,MK02 Southwest Finland,"17, 18 Paper industry; Printing",0.003802366715150209
201812,MK02 Southwest Finland,19-22 Chemical industry,0.022136328538849684
201812,MK02 Southwest Finland,23 Manufacture of other non-metallic mineral products,0.008807843559769433
201812,MK02 Southwest Finland,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.02386467704573614
201812,MK02 Southwest Finland,"26, 27 Manufacture of electrical and electronic products",0.009804449711792276
201812,MK02 Southwest Finland,28 Manufacture of machinery and equipment n.e.c.,0.02375244662321105
201812,MK02 Southwest Finland,"29, 30 Manufacture of transport equipment",0.03273088042521863
201812,MK02 Southwest Finland,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.013000772145306972
201812,MK02 Southwest Finland,"681, 68209, 683 Other real estate activities",0.007968359999281725
201812,MK02 Southwest Finland,"68201, 68202 Letting and operation of dwellings",0.001616118084361364
201812,MK02 Southwest Finland,"A Agriculture, forestry and fishing (01-03)",0.03751638564168866
201812,MK02 Southwest Finland,B Mining and quarrying (05-09),0.0017642622420944892
201812,MK02 Southwest Finland,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.006648530230386611
201812,MK02 Southwest Finland,F Construction (41-43),0.09072707356928658
201812,MK02 Southwest Finland,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.10799709098744814
201812,MK02 Southwest Finland,H Transportation and storage (49-53),0.057143241932877224
201812,MK02 Southwest Finland,I Accommodation and food service activities (55-56),0.0362594049094076
201812,MK02 Southwest Finland,J Information and communication (58-63),0.02513063621181921
201812,MK02 Southwest Finland,K Financial and insurance activities (64-66),0.013835766488893677
201812,MK02 Southwest Finland,"M Professional, scientific and technical activities (69-75)",0.05688286735261901
201812,MK02 Southwest Finland,N Administrative and support service activities (77-82),0.06740559176857189
201812,MK02 Southwest Finland,O Public administration and defence; compulsory social security (84),0.048582305302663
201812,MK02 Southwest Finland,P Education (85),0.06187936576343623
201812,MK02 Southwest Finland,Q Human health and social work activities (86-88),0.1715644023056618
201812,MK02 Southwest Finland,"R, S Other service activities (90-96)",0.042741834114457075
201812,MK02 Southwest Finland,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.004839375819282085
201812,MK04 Satakunta,10-12 Food industry etc.,0.026449825752837105
201812,MK04 Satakunta,"13-15 Textile, clothing and leather industry",0.0051628789007039395
201812,MK04 Satakunta,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.007962747843008768
201812,MK04 Satakunta,"17, 18 Paper industry; Printing",0.01602478181872338
201812,MK04 Satakunta,19-22 Chemical industry,0.01667014168131137
201812,MK04 Satakunta,23 Manufacture of other non-metallic mineral products,0.005788381536750762
201812,MK04 Satakunta,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.04934520795480495
201812,MK04 Satakunta,"26, 27 Manufacture of electrical and electronic products",0.0051628789007039395
201812,MK04 Satakunta,28 Manufacture of machinery and equipment n.e.c.,0.034094857971187165
201812,MK04 Satakunta,"29, 30 Manufacture of transport equipment",0.0031771562465870394
201812,MK04 Satakunta,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.021515304957356606
201812,MK04 Satakunta,"681, 68209, 683 Other real estate activities",0.0054706659120920586
201812,MK04 Satakunta,"68201, 68202 Letting and operation of dwellings",0.0014595061507759212
201812,MK04 Satakunta,"A Agriculture, forestry and fishing (01-03)",0.0413725314985256
201812,MK04 Satakunta,B Mining and quarrying (05-09),0.003226799312939962
201812,MK04 Satakunta,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.02012529909947478
201812,MK04 Satakunta,F Construction (41-43),0.08955609170067216
201812,MK04 Satakunta,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.09862091561671582
201812,MK04 Satakunta,H Transportation and storage (49-53),0.05865824720261322
201812,MK04 Satakunta,I Accommodation and food service activities (55-56),0.028127761395565883
201812,MK04 Satakunta,J Information and communication (58-63),0.013840486899194789
201812,MK04 Satakunta,K Financial and insurance activities (64-66),0.006552884758585769
201812,MK04 Satakunta,"M Professional, scientific and technical activities (69-75)",0.03607065201203348
201812,MK04 Satakunta,N Administrative and support service activities (77-82),0.055361947596779156
201812,MK04 Satakunta,O Public administration and defence; compulsory social security (84),0.0867959372114497
201812,MK04 Satakunta,P Education (85),0.05051678432073393
201812,MK04 Satakunta,Q Human health and social work activities (86-88),0.16709856134393708
201812,MK04 Satakunta,"R, S Other service activities (90-96)",0.04038959878473773
201812,MK04 Satakunta,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.005411094232468552
201812,MK05 Kanta-Häme,10-12 Food industry etc.,0.031233971330615774
201812,MK05 Kanta-Häme,"13-15 Textile, clothing and leather industry",0.0028885349458737143
201812,MK05 Kanta-Häme,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.007950220014577652
201812,MK05 Kanta-Häme,"17, 18 Paper industry; Printing",0.012620468104635154
201812,MK05 Kanta-Häme,19-22 Chemical industry,0.007977215668277407
201812,MK05 Kanta-Häme,23 Manufacture of other non-metallic mineral products,0.014658639958966607
201812,MK05 Kanta-Häme,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.0478902896633642
201812,MK05 Kanta-Häme,"26, 27 Manufacture of electrical and electronic products",0.0043328024188105715
201812,MK05 Kanta-Häme,28 Manufacture of machinery and equipment n.e.c.,0.014861107361714764
201812,MK05 Kanta-Häme,"29, 30 Manufacture of transport equipment",0.006424965580541533
201812,MK05 Kanta-Häme,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.014024242097022379
201812,MK05 Kanta-Häme,"681, 68209, 683 Other real estate activities",0.006519450368490673
201812,MK05 Kanta-Häme,"68201, 68202 Letting and operation of dwellings",0.0016332370488351376
201812,MK05 Kanta-Häme,"A Agriculture, forestry and fishing (01-03)",0.04162729800502119
201812,MK05 Kanta-Häme,B Mining and quarrying (05-09),0.00143076964608698
201812,MK05 Kanta-Häme,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.014010744270172503
201812,MK05 Kanta-Häme,F Construction (41-43),0.0833085873174419
201812,MK05 Kanta-Häme,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.12498987662986259
201812,MK05 Kanta-Häme,H Transportation and storage (49-53),0.04230218934751505
201812,MK05 Kanta-Häme,I Accommodation and food service activities (55-56),0.02999217126042707
201812,MK05 Kanta-Häme,J Information and communication (58-63),0.017142240099344005
201812,MK05 Kanta-Häme,K Financial and insurance activities (64-66),0.007720756958129741
201812,MK05 Kanta-Häme,"M Professional, scientific and technical activities (69-75)",0.04185676106146911
201812,MK05 Kanta-Häme,N Administrative and support service activities (77-82),0.058351105472019014
201812,MK05 Kanta-Häme,O Public administration and defence; compulsory social security (84),0.10096374483708123
201812,MK05 Kanta-Häme,P Education (85),0.058580568528466916
201812,MK05 Kanta-Häme,Q Human health and social work activities (86-88),0.1534702912831034
201812,MK05 Kanta-Häme,"R, S Other service activities (90-96)",0.04639203088302783
201812,MK05 Kanta-Häme,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.004859217665955781
201812,MK06 Pirkanmaa,10-12 Food industry etc.,0.010890408326251008
201812,MK06 Pirkanmaa,"13-15 Textile, clothing and leather industry",0.008998466801337599
201812,MK06 Pirkanmaa,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.006700804181916797
201812,MK06 Pirkanmaa,"17, 18 Paper industry; Printing",0.017727876455791346
201812,MK06 Pirkanmaa,19-22 Chemical industry,0.020602090104248967
201812,MK06 Pirkanmaa,23 Manufacture of other non-metallic mineral products,0.0050992735457034135
201812,MK06 Pirkanmaa,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.024445763631161087
201812,MK06 Pirkanmaa,"26, 27 Manufacture of electrical and electronic products",0.009280336193311154
201812,MK06 Pirkanmaa,28 Manufacture of machinery and equipment n.e.c.,0.031146567813077886
201812,MK06 Pirkanmaa,"29, 30 Manufacture of transport equipment",0.005445204163125504
201812,MK06 Pirkanmaa,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.0184880696644473
201812,MK06 Pirkanmaa,"681, 68209, 683 Other real estate activities",0.007597661338196292
201812,MK06 Pirkanmaa,"68201, 68202 Letting and operation of dwellings",0.0018748585314604677
201812,MK06 Pirkanmaa,"A Agriculture, forestry and fishing (01-03)",0.02513335411764203
201812,MK06 Pirkanmaa,B Mining and quarrying (05-09),0.0011531020580736362
201812,MK06 Pirkanmaa,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.007730054537456598
201812,MK06 Pirkanmaa,F Construction (41-43),0.07850916716136168
201812,MK06 Pirkanmaa,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.10926709687338512
201812,MK06 Pirkanmaa,H Transportation and storage (49-53),0.049083710938667785
201812,MK06 Pirkanmaa,I Accommodation and food service activities (55-56),0.03185551204137501
201812,MK06 Pirkanmaa,J Information and communication (58-63),0.049873799385866384
201812,MK06 Pirkanmaa,K Financial and insurance activities (64-66),0.01179153623089374
201812,MK06 Pirkanmaa,"M Professional, scientific and technical activities (69-75)",0.06301062135117937
201812,MK06 Pirkanmaa,N Administrative and support service activities (77-82),0.07473382560826133
201812,MK06 Pirkanmaa,O Public administration and defence; compulsory social security (84),0.04412110134058791
201812,MK06 Pirkanmaa,P Education (85),0.06562859009784285
201812,MK06 Pirkanmaa,Q Human health and social work activities (86-88),0.17077868554906875
201812,MK06 Pirkanmaa,"R, S Other service activities (90-96)",0.04514181019940124
201812,MK06 Pirkanmaa,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use(97-98),0.003882110262181242
201812,MK07 Päijät-Häme,10-12 Food industry etc.,0.019170629061697107
201812,MK07 Päijät-Häme,"13-15 Textile, clothing and leather industry",0.005545415441133729
201812,MK07 Päijät-Häme,"16 Manufacture of wood and of products of wood and cork, except furniture; manufacture of articles of straw and plaiting materials",0.022669937337968078
201812,MK07 Päijät-Häme,"17, 18 Paper industry; Printing",0.011207086971180115
201812,MK07 Päijät-Häme,19-22 Chemical industry,0.017031517025704223
201812,MK07 Päijät-Häme,23 Manufacture of other non-metallic mineral products,0.007277631165932316
201812,MK07 Päijät-Häme,"24-25 Manufacture of basic metals and fabricated metal products, except machinery and equipment",0.02525082251182906
201812,MK07 Päijät-Häme,"26, 27 Manufacture of electrical and electronic products",0.013020681958217564
201812,MK07 Päijät-Häme,28 Manufacture of machinery and equipment n.e.c.,0.0326214585488915
201812,MK07 Päijät-Häme,"29, 30 Manufacture of transport equipment",0.0070799958147808
201812,MK07 Päijät-Häme,"31-33 Manufacture of furniture, other manufacturing; repair and installation of machinery and equipment",0.027157422369996628
201812,MK07 Päijät-Häme,"681, 68209, 683 Other real estate activities",0.007614773823779021
201812,MK07 Päijät-Häme,"68201, 68202 Letting and operation of dwellings",0.0037318204540962834
201812,MK07 Päijät-Häme,"A Agriculture, forestry and fishing (01-03)",0.034818698629340714
201812,MK07 Päijät-Häme,B Mining and quarrying (05-09),0.0007324133601497378
201812,MK07 Päijät-Häme,"D, E Electricity, gas, steam and air conditioning and water supply; sewerage and waste management (35-39)",0.012485903949219342
201812,MK07 Päijät-Häme,F Construction (41-43),0.09446969785042492
201812,MK07 Päijät-Häme,G Wholesale and retail trade; repair of motor vehicles and motorcycles (45-47),0.11341944034318799
201812,MK07 Päijät-Häme,H Transportation and storage (49-53),0.049931990187986094
201812,MK07 Päijät-Häme,I Accommodation and food service activities (55-56),0.03765534719880954
201812,MK07 Päijät-Häme,J Information and communication (58-63),0.019414766848413686
201812,MK07 Päijät-Häme,K Financial and insurance activities (64-66),0.007021867770324471
201812,MK07 Päijät-Häme,"M Professional, scientific and technical activities (69-75)",0.04768824767197183
201812,MK07 Päijät-Häme,N Administrative and support service activities (77-82),0.06397572572863504
201812,MK07 Päijät-Häme,O Public administration and defence; compulsory social security (84),0.03491170350047084
201812,MK07 Päijät-Häme,P Education (85),0.05654696164711627
201812,MK07 Päijät-Häme,Q Human health and social work activities (86-88),0.1793366427566644
