Postal code area,"Workplaces, total (TP)","A Agriculture, forestry and fishing (TP)",B Mining and quarrying (TP),C Manufacturing (TP),"D Electricity, gas, steam and air conditioning supply (TP)","E Water supply; sewerage, waste management and remediation activities (TP)",F Construction (TP),G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),H Transportation and storage (TP),I Accommodation and food service activities (TP),J Information and communication (TP),K Financial and insurance activities (TP),L Real estate activities (TP),"M Professional, scientific and technical activities (TP)",N Administrative and support service activities (TP),O Public administration and defence; compulsory social security (TP),P Education (TP),Q Human health and social work activities (TP),"R Arts, entertainment and recreation (TP)",S Other service activities (TP),T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),U Activities of extraterritorial organisations and bodies (TP),X Industry unknown (TP)
Pirkanmaa,1.0,0.018606551658843343,0.0011411088189274574,0.1697013185039017,0.004001355378160472,0.004210641711762888,0.0682821578417596,0.11333353265365105,0.04489191855771818,0.03829441604129917,0.05418522837125402,0.015218106257661375,0.010359673513319581,0.06521262494892417,0.041558286243908275,0.039131561375708834,0.07879132159336662,0.18827298910714463,0.020176199160861462,0.024242333642279824,2.9898047657487966e-05,0.0,9.966015885829321e-06
Pohjanmaa,1.0,0.04411470033009565,0.0012971810042079286,0.2263106273926662,0.006190611784309383,0.006137880849178979,0.06216977251874585,0.09418799632992692,0.043070627814513665,0.030858143238312187,0.02418240685080309,0.012676516805349026,0.006243342719439786,0.0439248689636262,0.039305639046202843,0.04165743875301885,0.07984518197445714,0.19820503896816105,0.013973697809556955,0.025142109870176437,7.382330918256505e-05,0.0,1.054618702608072e-05
Pohjois-Karjala,1.0,0.03908175343954359,0.0039974385345312715,0.15791822715541498,0.0025032503444394854,0.00607377796751596,0.0652009392040052,0.10090621543476995,0.045485417111365535,0.0386548425280888,0.02247103797566608,0.010866823200667534,0.00933382492771622,0.03970271476529602,0.040595346671065145,0.06364853588962413,0.08753614188966294,0.2152989346632255,0.01760037257679545,0.029243397434653522,0.00013583529000834417,0.0005045310771738498,1.9405041429763454e-05
Pohjois-Pohjanmaa,1.0,0.0856243966965786,0.016052339923492188,0.19026849236709448,0.004719173429623538,0.006828500947409818,0.08190626005505702,0.10450109041507276,0.04311608451610597,0.028922812913374566,0.009080833720639234,0.01018912445032355,0.006578241750384327,0.0283865432054628,0.028493797147045155,0.04476064495370205,0.08480211647778056,0.19109077258589252,0.009438346859247077,0.024167888169890243,3.5751313860784385e-05,0.0,3.5751313860784385e-05
Pohjois-Savo,1.0,0.05026090692003487,0.0034240084905302792,0.10817845275247324,0.0043084387279366245,0.005597179931014442,0.07820890242207539,0.10595474244128016,0.05197922852413863,0.03684283674681289,0.02337422770288198,0.016715731486979923,0.008882206527095152,0.050880008086219314,0.04787294527903774,0.05098108582763718,0.08146865958280163,0.23044461571506183,0.016374594109694617,0.026558176557544822,5.0538870708934006e-05,0.0,2.5269435354467003e-05
Päijät-Häme,1.0,0.029706005294691376,0.0010171380799777066,0.18240211787655009,0.004040685523199109,0.007663369095722447,0.083892991500627,0.11869862059356277,0.05176257489201616,0.0426083321722168,0.023324508847707957,0.010366448376759091,0.00996237982443918,0.04365333704890623,0.045896614184199526,0.03172634805629093,0.06678277831963216,0.20121220565695974,0.018252751846175284,0.026055454925456318,0.0,0.0,2.786679671171799e-05
Satakunta,1.0,0.018939304376610788,0.0009221384153406001,0.17279455228997706,0.007424396472229447,0.00714066157520157,0.07474050079209325,0.11131865793393705,0.049842763577897055,0.03929728323836096,0.021989454519660463,0.01028539001726054,0.00867755893410257,0.045846830444754454,0.041709029863097914,0.044617312557633654,0.06251625564514222,0.2375806871113423,0.017946232237013218,0.02565436360627054,2.364457475232308e-05,0.0,0.00014186744851393848
Uusimaa,1.0,0.004603346530215881,0.000317472174497647,0.08527862852020617,0.006620228579965639,0.0037923251768773544,0.07289854763149752,0.12916048618595866,0.06556734145066109,0.04191166270048768,0.07567976395010084,0.0340548933400207,0.012232016135056398,0.08942444162246956,0.04860925844902837,0.05574838062512672,0.07012266697969245,0.14759654889071488,0.024756160027318615,0.031132281851262954,2.534441729182896e-05,0.0004241855104632426,2.801225069096885e-05
Varsinais-Suomi,1.0,0.02249310695109563,0.00130605137135394,0.17405011033882276,0.006995631483344092,0.005034052412191814,0.07290869149665481,0.10954818628996342,0.05859216669418882,0.03762028432888475,0.02836283207982426,0.017904413052507267,0.009847927581703272,0.055965051866752734,0.04534650393566821,0.04600203163546655,0.07424476703746516,0.19146412862354195,0.01678351072613454,0.025370423190668488,5.004028242735402e-05,0.0,1.5012084728206206e-05
WHOLE COUNTRY,1.0,0.026819592454432772,0.002520722334619465,0.12534179107370216,0.005050292265599787,0.004834158125927418,0.06967692791231274,0.11001859680492229,0.05530463959526881,0.03791026514982351,0.04287755853527621,0.018812939061969406,0.009711290291321856,0.06097215703556649,0.07570129840583166,0.04905865787861603,0.06918356908666684,0.17165474488166552,0.01917695445510182,0.026833917134255113,0.0035403024866801545,0.00017526667076745735,0.014824358359672487
